episode,training_reward
54998,2.0
54999,4.0
55000,3.0
55001,5.0
55002,1.0
55003,1.0
55004,7.0
55005,5.0
55006,3.0
55007,0.0
55008,3.0
55009,4.0
55010,2.0
55011,4.0
55012,3.0
55013,1.0
55014,1.0
55015,1.0
55016,1.0
55017,1.0
55018,2.0
55019,3.0
55020,2.0
55021,2.0
55022,4.0
55023,4.0
55024,2.0
55025,4.0
55026,5.0
55027,9.0
55028,9.0
55029,9.0
55030,9.0
55031,3.0
55032,4.0
55033,4.0
55034,9.0
55035,9.0
55036,9.0
55037,3.0
55038,3.0
55039,1.0
55040,4.0
55041,4.0
55042,4.0
55043,4.0
55044,1.0
55045,4.0
55046,4.0
55047,2.0
55048,4.0
55049,2.0
55050,2.0
55051,2.0
55052,6.0
55053,5.0
55054,5.0
55055,6.0
55056,9.0
55057,6.0
55058,9.0
55059,9.0
55060,6.0
55061,3.0
55062,7.0
55063,9.0
55064,9.0
55065,7.0
55066,0.0
55067,4.0
55068,3.0
55069,5.0
55070,1.0
55071,1.0
55072,2.0
55073,1.0
55074,1.0
55075,2.0
55076,1.0
55077,6.0
55078,5.0
55079,4.0
55080,6.0
55081,2.0
55082,2.0
55083,3.0
55084,6.0
55085,1.0
55086,3.0
55087,5.0
55088,6.0
55089,1.0
55090,2.0
55091,3.0
55092,0.0
55093,3.0
55094,4.0
55095,4.0
55096,0.0
55097,4.0
55098,4.0
55099,1.0
55100,1.0
55101,3.0
55102,2.0
55103,4.0
55104,3.0
55105,4.0
55106,1.0
55107,1.0
55108,2.0
55109,1.0
55110,1.0
55111,1.0
55112,2.0
55113,1.0
55114,1.0
55115,4.0
55116,0.0
55117,1.0
55118,4.0
55119,1.0
55120,1.0
55121,2.0
55122,2.0
55123,1.0
55124,4.0
55125,3.0
55126,2.0
55127,4.0
55128,2.0
55129,2.0
55130,2.0
55131,2.0
55132,6.0
55133,0.0
55134,2.0
55135,4.0
55136,5.0
55137,1.0
55138,1.0
55139,2.0
55140,1.0
55141,5.0
55142,1.0
55143,4.0
55144,1.0
55145,1.0
55146,2.0
55147,1.0
55148,4.0
55149,3.0
55150,4.0
55151,9.0
55152,9.0
55153,2.0
55154,5.0
55155,5.0
55156,6.0
55157,4.0
55158,6.0
55159,9.0
55160,4.0
55161,4.0
55162,7.0
55163,4.0
55164,4.0
55165,3.0
55166,4.0
55167,9.0
55168,3.0
55169,9.0
55170,9.0
55171,5.0
55172,9.0
55173,7.0
55174,3.0
55175,4.0
55176,3.0
55177,7.0
55178,2.0
55179,6.0
55180,5.0
55181,6.0
55182,3.0
55183,3.0
55184,4.0
55185,7.0
55186,3.0
55187,3.0
55188,8.0
55189,8.0
55190,8.0
55191,9.0
55192,1.0
55193,3.0
55194,3.0
55195,4.0
55196,3.0
55197,3.0
55198,7.0
55199,7.0
55200,8.0
55201,8.0
55202,6.0
55203,9.0
55204,6.0
55205,3.0
55206,4.0
55207,1.0
55208,1.0
55209,5.0
55210,9.0
55211,6.0
55212,9.0
55213,6.0
55214,2.0
55215,2.0
55216,9.0
55217,9.0
55218,5.0
55219,4.0
55220,6.0
55221,3.0
55222,8.0
55223,5.0
55224,3.0
55225,6.0
55226,5.0
55227,6.0
55228,9.0
55229,5.0
55230,6.0
55231,1.0
55232,4.0
55233,9.0
55234,3.0
55235,0.0
55236,6.0
55237,4.0
55238,5.0
55239,7.0
55240,7.0
55241,6.0
55242,7.0
55243,3.0
55244,3.0
55245,2.0
55246,2.0
55247,8.0
55248,2.0
55249,8.0
55250,1.0
55251,8.0
55252,6.0
55253,8.0
55254,4.0
55255,3.0
55256,8.0
55257,4.0
55258,6.0
55259,3.0
55260,8.0
55261,6.0
55262,1.0
55263,3.0
55264,3.0
55265,7.0
55266,6.0
55267,3.0
55268,8.0
55269,5.0
55270,8.0
55271,5.0
55272,9.0
55273,9.0
55274,9.0
55275,7.0
55276,5.0
55277,9.0
55278,9.0
55279,3.0
55280,7.0
55281,9.0
55282,7.0
55283,2.0
55284,2.0
55285,4.0
55286,3.0
55287,5.0
55288,1.0
55289,8.0
55290,7.0
55291,8.0
55292,7.0
55293,6.0
55294,4.0
55295,2.0
55296,3.0
55297,5.0
55298,8.0
55299,5.0
55300,7.0
55301,8.0
55302,7.0
55303,8.0
55304,7.0
55305,5.0
55306,6.0
55307,2.0
55308,8.0
55309,8.0
55310,8.0
55311,6.0
55312,6.0
55313,6.0
55314,4.0
55315,5.0
55316,9.0
55317,9.0
55318,9.0
55319,6.0
55320,5.0
55321,5.0
55322,6.0
55323,1.0
55324,3.0
55325,5.0
55326,2.0
55327,8.0
55328,5.0
55329,2.0
55330,2.0
55331,9.0
55332,6.0
55333,8.0
55334,5.0
55335,8.0
55336,5.0
55337,1.0
55338,2.0
55339,8.0
55340,1.0
55341,3.0
55342,5.0
55343,8.0
55344,8.0
55345,8.0
55346,6.0
55347,5.0
55348,4.0
55349,8.0
55350,2.0
55351,5.0
55352,2.0
55353,6.0
55354,9.0
55355,6.0
55356,4.0
55357,3.0
55358,5.0
55359,6.0
55360,2.0
55361,8.0
55362,3.0
55363,4.0
55364,8.0
55365,5.0
55366,9.0
55367,5.0
55368,9.0
55369,4.0
55370,3.0
55371,3.0
55372,6.0
55373,8.0
55374,3.0
55375,3.0
55376,3.0
55377,4.0
55378,5.0
55379,5.0
55380,2.0
55381,3.0
55382,5.0
55383,2.0
55384,6.0
55385,1.0
55386,9.0
55387,5.0
55388,3.0
55389,4.0
55390,4.0
55391,3.0
55392,2.0
55393,2.0
55394,5.0
55395,4.0
55396,5.0
55397,1.0
55398,2.0
55399,4.0
55400,2.0
55401,1.0
55402,6.0
55403,7.0
55404,2.0
55405,3.0
55406,7.0
55407,4.0
55408,5.0
55409,4.0
55410,5.0
55411,4.0
55412,4.0
55413,1.0
55414,5.0
55415,1.0
55416,3.0
55417,4.0
55418,4.0
55419,5.0
55420,5.0
55421,5.0
55422,8.0
55423,6.0
55424,3.0
55425,1.0
55426,5.0
55427,9.0
55428,3.0
55429,2.0
55430,8.0
55431,4.0
55432,4.0
55433,4.0
55434,2.0
55435,4.0
55436,4.0
55437,3.0
55438,1.0
55439,3.0
55440,3.0
55441,5.0
55442,8.0
55443,3.0
55444,3.0
55445,3.0
55446,3.0
55447,4.0
55448,4.0
55449,3.0
55450,6.0
55451,4.0
55452,4.0
55453,2.0
55454,5.0
55455,2.0
55456,5.0
55457,2.0
55458,3.0
55459,4.0
55460,7.0
55461,8.0
55462,7.0
55463,3.0
55464,5.0
55465,5.0
55466,0.0
55467,9.0
55468,4.0
55469,7.0
55470,9.0
55471,5.0
55472,9.0
55473,6.0
55474,8.0
55475,8.0
55476,8.0
55477,8.0
55478,7.0
55479,7.0
55480,2.0
55481,3.0
55482,4.0
55483,3.0
55484,4.0
55485,4.0
55486,4.0
55487,9.0
55488,9.0
55489,3.0
55490,5.0
55491,5.0
55492,4.0
55493,4.0
55494,5.0
55495,5.0
55496,0.0
55497,4.0
55498,3.0
55499,7.0
55500,4.0
55501,3.0
55502,4.0
55503,5.0
55504,4.0
55505,3.0
55506,4.0
55507,8.0
55508,7.0
55509,7.0
55510,8.0
55511,8.0
55512,2.0
55513,5.0
55514,5.0
55515,4.0
55516,3.0
55517,4.0
55518,9.0
55519,7.0
55520,8.0
55521,2.0
55522,6.0
55523,2.0
55524,4.0
55525,4.0
55526,4.0
55527,4.0
55528,8.0
55529,5.0
55530,9.0
55531,9.0
55532,8.0
55533,7.0
55534,8.0
55535,8.0
55536,8.0
55537,2.0
55538,6.0
55539,3.0
55540,6.0
55541,6.0
55542,5.0
55543,7.0
55544,6.0
55545,6.0
55546,8.0
55547,8.0
55548,3.0
55549,2.0
55550,8.0
55551,8.0
55552,8.0
55553,5.0
55554,8.0
55555,4.0
55556,6.0
55557,4.0
55558,5.0
55559,3.0
55560,5.0
55561,4.0
55562,6.0
55563,5.0
55564,6.0
55565,7.0
55566,9.0
55567,9.0
55568,7.0
55569,5.0
55570,5.0
55571,6.0
55572,4.0
55573,1.0
55574,6.0
55575,6.0
55576,9.0
55577,7.0
55578,4.0
55579,7.0
55580,3.0
55581,8.0
55582,7.0
55583,9.0
55584,3.0
55585,6.0
55586,2.0
55587,1.0
55588,6.0
55589,5.0
55590,7.0
55591,4.0
55592,1.0
55593,2.0
55594,6.0
55595,9.0
55596,6.0
55597,6.0
55598,3.0
55599,6.0
55600,4.0
55601,3.0
55602,8.0
55603,6.0
55604,6.0
55605,8.0
55606,6.0
55607,3.0
55608,4.0
55609,4.0
55610,5.0
55611,9.0
55612,6.0
55613,7.0
55614,5.0
55615,6.0
55616,6.0
55617,9.0
55618,7.0
55619,9.0
55620,9.0
55621,9.0
55622,6.0
55623,1.0
55624,2.0
55625,7.0
55626,3.0
55627,4.0
55628,6.0
55629,6.0
55630,4.0
55631,8.0
55632,9.0
55633,4.0
55634,4.0
55635,5.0
55636,5.0
55637,5.0
55638,4.0
55639,9.0
55640,9.0
55641,9.0
55642,5.0
55643,4.0
55644,4.0
55645,5.0
55646,1.0
55647,3.0
55648,2.0
55649,4.0
55650,3.0
55651,5.0
55652,3.0
55653,2.0
55654,8.0
55655,4.0
55656,5.0
55657,0.0
55658,3.0
55659,2.0
55660,1.0
55661,7.0
55662,5.0
55663,3.0
55664,0.0
55665,8.0
55666,3.0
55667,3.0
55668,7.0
55669,2.0
55670,6.0
55671,3.0
55672,4.0
55673,3.0
55674,8.0
55675,6.0
55676,4.0
55677,8.0
55678,8.0
55679,8.0
55680,5.0
55681,8.0
55682,1.0
55683,1.0
55684,1.0
55685,2.0
55686,8.0
55687,4.0
55688,1.0
55689,3.0
55690,5.0
55691,3.0
55692,7.0
55693,8.0
55694,3.0
55695,8.0
55696,5.0
55697,3.0
55698,7.0
55699,3.0
55700,3.0
55701,3.0
55702,8.0
55703,5.0
55704,9.0
55705,6.0
55706,9.0
55707,4.0
55708,5.0
55709,4.0
55710,3.0
55711,3.0
55712,8.0
55713,3.0
55714,3.0
55715,9.0
55716,7.0
55717,5.0
55718,3.0
55719,2.0
55720,8.0
55721,3.0
55722,9.0
55723,7.0
55724,8.0
55725,8.0
55726,5.0
55727,3.0
55728,9.0
55729,9.0
55730,9.0
55731,4.0
55732,5.0
55733,3.0
55734,9.0
55735,6.0
55736,1.0
55737,3.0
55738,4.0
55739,2.0
55740,9.0
55741,9.0
55742,9.0
55743,9.0
55744,9.0
55745,6.0
55746,2.0
55747,2.0
55748,2.0
55749,9.0
55750,7.0
55751,3.0
55752,7.0
55753,5.0
55754,7.0
55755,7.0
55756,7.0
55757,7.0
55758,6.0
55759,3.0
55760,7.0
55761,9.0
55762,3.0
55763,9.0
55764,7.0
55765,3.0
55766,9.0
55767,5.0
55768,6.0
55769,2.0
55770,8.0
55771,8.0
55772,8.0
55773,6.0
55774,3.0
55775,8.0
55776,1.0
55777,5.0
55778,5.0
55779,9.0
55780,9.0
55781,9.0
55782,7.0
55783,7.0
55784,6.0
55785,8.0
55786,6.0
55787,7.0
55788,5.0
55789,3.0
55790,5.0
55791,8.0
55792,6.0
55793,8.0
55794,8.0
55795,6.0
55796,5.0
55797,9.0
55798,8.0
55799,3.0
55800,1.0
55801,8.0
55802,6.0
55803,8.0
55804,2.0
55805,7.0
55806,3.0
55807,2.0
55808,9.0
55809,2.0
55810,3.0
55811,8.0
55812,5.0
55813,5.0
55814,9.0
55815,7.0
55816,5.0
55817,8.0
55818,0.0
55819,8.0
55820,8.0
55821,3.0
55822,6.0
55823,5.0
55824,9.0
55825,5.0
55826,8.0
55827,3.0
55828,3.0
55829,5.0
55830,5.0
55831,5.0
55832,7.0
55833,6.0
55834,5.0
55835,7.0
55836,4.0
55837,8.0
55838,2.0
55839,2.0
55840,6.0
55841,5.0
55842,9.0
55843,7.0
55844,3.0
55845,3.0
55846,3.0
55847,4.0
55848,5.0
55849,8.0
55850,5.0
55851,8.0
55852,9.0
55853,8.0
55854,8.0
55855,8.0
55856,2.0
55857,5.0
55858,8.0
55859,7.0
55860,5.0
55861,4.0
55862,5.0
55863,8.0
55864,8.0
55865,1.0
55866,6.0
55867,5.0
55868,5.0
55869,3.0
55870,5.0
55871,8.0
55872,7.0
55873,8.0
55874,6.0
55875,5.0
55876,3.0
55877,4.0
55878,5.0
55879,6.0
55880,8.0
55881,8.0
55882,5.0
55883,4.0
55884,3.0
55885,8.0
55886,3.0
55887,3.0
55888,8.0
55889,3.0
55890,8.0
55891,5.0
55892,8.0
55893,7.0
55894,6.0
55895,7.0
55896,7.0
55897,5.0
55898,5.0
55899,8.0
55900,8.0
55901,3.0
55902,5.0
55903,5.0
55904,4.0
55905,8.0
55906,4.0
55907,6.0
55908,3.0
55909,7.0
55910,7.0
55911,7.0
55912,8.0
55913,8.0
55914,5.0
55915,2.0
55916,5.0
55917,5.0
55918,8.0
55919,3.0
55920,6.0
55921,8.0
55922,7.0
55923,5.0
55924,5.0
55925,3.0
55926,8.0
55927,8.0
55928,8.0
55929,8.0
55930,3.0
55931,8.0
55932,8.0
55933,5.0
55934,5.0
55935,4.0
55936,7.0
55937,8.0
55938,0.0
55939,8.0
55940,8.0
55941,2.0
55942,5.0
55943,5.0
55944,7.0
55945,6.0
55946,8.0
55947,2.0
55948,2.0
55949,7.0
55950,3.0
55951,5.0
55952,2.0
55953,1.0
55954,6.0
55955,5.0
55956,7.0
55957,5.0
55958,7.0
55959,5.0
55960,3.0
55961,6.0
55962,4.0
55963,3.0
55964,2.0
55965,3.0
55966,8.0
55967,6.0
55968,1.0
55969,4.0
55970,1.0
55971,6.0
55972,7.0
55973,6.0
55974,5.0
55975,2.0
55976,2.0
55977,8.0
55978,5.0
55979,3.0
55980,3.0
55981,3.0
55982,6.0
55983,7.0
55984,5.0
55985,8.0
55986,5.0
55987,4.0
55988,5.0
55989,5.0
55990,4.0
55991,6.0
55992,8.0
55993,8.0
55994,4.0
55995,3.0
55996,6.0
55997,8.0
55998,8.0
55999,3.0
56000,6.0
56001,8.0
56002,5.0
56003,8.0
56004,6.0
56005,5.0
56006,7.0
56007,8.0
56008,5.0
56009,7.0
56010,8.0
56011,1.0
56012,7.0
56013,6.0
56014,5.0
56015,8.0
56016,3.0
56017,8.0
56018,2.0
56019,3.0
56020,2.0
56021,6.0
56022,6.0
56023,5.0
56024,5.0
56025,4.0
56026,5.0
56027,6.0
56028,3.0
56029,1.0
56030,7.0
56031,5.0
56032,4.0
56033,5.0
56034,7.0
56035,4.0
56036,5.0
56037,7.0
56038,8.0
56039,8.0
56040,8.0
56041,8.0
56042,6.0
56043,1.0
56044,4.0
56045,1.0
56046,8.0
56047,6.0
56048,5.0
56049,5.0
56050,5.0
56051,5.0
56052,3.0
56053,1.0
56054,5.0
56055,3.0
56056,6.0
56057,4.0
56058,6.0
56059,6.0
56060,2.0
56061,6.0
56062,4.0
56063,4.0
56064,5.0
56065,8.0
56066,2.0
56067,5.0
56068,5.0
56069,7.0
56070,3.0
56071,3.0
56072,3.0
56073,4.0
56074,4.0
56075,3.0
56076,5.0
56077,5.0
56078,5.0
56079,5.0
56080,4.0
56081,3.0
56082,3.0
56083,3.0
56084,6.0
56085,5.0
56086,6.0
56087,6.0
56088,8.0
56089,5.0
56090,2.0
56091,4.0
56092,3.0
56093,3.0
56094,3.0
56095,3.0
56096,1.0
56097,5.0
56098,3.0
56099,2.0
56100,3.0
56101,3.0
56102,6.0
56103,4.0
56104,5.0
56105,3.0
56106,5.0
56107,3.0
56108,1.0
56109,7.0
56110,3.0
56111,3.0
56112,1.0
56113,8.0
56114,4.0
56115,5.0
56116,0.0
56117,3.0
56118,3.0
56119,5.0
56120,5.0
56121,8.0
56122,3.0
56123,0.0
56124,5.0
56125,0.0
56126,1.0
56127,3.0
56128,4.0
56129,6.0
56130,8.0
56131,6.0
56132,5.0
56133,6.0
56134,1.0
56135,1.0
56136,4.0
56137,3.0
56138,3.0
56139,5.0
56140,3.0
56141,6.0
56142,4.0
56143,9.0
56144,4.0
56145,1.0
56146,1.0
56147,2.0
56148,1.0
56149,3.0
56150,2.0
56151,5.0
56152,3.0
56153,5.0
56154,8.0
56155,3.0
56156,3.0
56157,4.0
56158,4.0
56159,5.0
56160,5.0
56161,5.0
56162,2.0
56163,2.0
56164,4.0
56165,0.0
56166,8.0
56167,9.0
56168,8.0
56169,5.0
56170,8.0
56171,8.0
56172,8.0
56173,5.0
56174,4.0
56175,7.0
56176,2.0
56177,8.0
56178,8.0
56179,8.0
56180,7.0
56181,8.0
56182,6.0
56183,5.0
56184,4.0
56185,5.0
56186,8.0
56187,3.0
56188,5.0
56189,1.0
56190,5.0
56191,6.0
56192,2.0
56193,8.0
56194,8.0
56195,5.0
56196,8.0
56197,5.0
56198,8.0
56199,7.0
56200,5.0
56201,3.0
56202,3.0
56203,8.0
56204,5.0
56205,6.0
56206,8.0
56207,8.0
56208,8.0
56209,8.0
56210,8.0
56211,2.0
56212,3.0
56213,5.0
56214,8.0
56215,5.0
56216,6.0
56217,0.0
56218,8.0
56219,8.0
56220,8.0
56221,3.0
56222,8.0
56223,3.0
56224,5.0
56225,3.0
56226,2.0
56227,4.0
56228,3.0
56229,3.0
56230,8.0
56231,8.0
56232,6.0
56233,5.0
56234,2.0
56235,2.0
56236,8.0
56237,8.0
56238,2.0
56239,1.0
56240,4.0
56241,7.0
56242,8.0
56243,4.0
56244,0.0
56245,8.0
56246,2.0
56247,3.0
56248,8.0
56249,4.0
56250,9.0
56251,0.0
56252,7.0
56253,7.0
56254,5.0
56255,6.0
56256,7.0
56257,5.0
56258,3.0
56259,6.0
56260,1.0
56261,4.0
56262,4.0
56263,1.0
56264,3.0
56265,3.0
56266,6.0
56267,6.0
56268,6.0
56269,5.0
56270,8.0
56271,7.0
56272,6.0
56273,1.0
56274,6.0
56275,8.0
56276,5.0
56277,5.0
56278,1.0
56279,5.0
56280,1.0
56281,9.0
56282,9.0
56283,7.0
56284,9.0
56285,7.0
56286,9.0
56287,5.0
56288,4.0
56289,4.0
56290,7.0
56291,7.0
56292,7.0
56293,5.0
56294,5.0
56295,8.0
56296,4.0
56297,5.0
56298,7.0
56299,4.0
56300,5.0
56301,2.0
56302,4.0
56303,3.0
56304,6.0
56305,9.0
56306,9.0
56307,5.0
56308,5.0
56309,9.0
56310,7.0
56311,7.0
56312,3.0
56313,5.0
56314,2.0
56315,7.0
56316,8.0
56317,7.0
56318,3.0
56319,8.0
56320,8.0
56321,8.0
56322,6.0
56323,6.0
56324,5.0
56325,6.0
56326,5.0
56327,7.0
56328,5.0
56329,4.0
56330,5.0
56331,6.0
56332,3.0
56333,6.0
56334,4.0
56335,5.0
56336,9.0
56337,6.0
56338,9.0
56339,5.0
56340,6.0
56341,5.0
56342,2.0
56343,9.0
56344,4.0
56345,8.0
56346,3.0
56347,9.0
56348,5.0
56349,5.0
56350,8.0
56351,5.0
56352,1.0
56353,2.0
56354,8.0
56355,7.0
56356,2.0
56357,9.0
56358,2.0
56359,5.0
56360,9.0
56361,7.0
56362,6.0
56363,5.0
56364,7.0
56365,4.0
56366,2.0
56367,1.0
56368,8.0
56369,4.0
56370,5.0
56371,6.0
56372,6.0
56373,3.0
56374,3.0
56375,1.0
56376,7.0
56377,9.0
56378,8.0
56379,3.0
56380,0.0
56381,7.0
56382,3.0
56383,4.0
56384,4.0
56385,7.0
56386,7.0
56387,7.0
56388,7.0
56389,7.0
56390,7.0
56391,5.0
56392,8.0
56393,0.0
56394,6.0
56395,5.0
56396,8.0
56397,3.0
56398,7.0
56399,7.0
56400,9.0
56401,9.0
56402,5.0
56403,7.0
56404,8.0
56405,8.0
56406,8.0
56407,7.0
56408,7.0
56409,1.0
56410,4.0
56411,1.0
56412,7.0
56413,7.0
56414,7.0
56415,9.0
56416,8.0
56417,7.0
56418,3.0
56419,7.0
56420,3.0
56421,5.0
56422,3.0
56423,1.0
56424,3.0
56425,6.0
56426,6.0
56427,1.0
56428,5.0
56429,8.0
56430,1.0
56431,9.0
56432,9.0
56433,7.0
56434,4.0
56435,7.0
56436,2.0
56437,8.0
56438,9.0
56439,3.0
56440,9.0
56441,9.0
56442,3.0
56443,9.0
56444,9.0
56445,2.0
56446,4.0
56447,4.0
56448,4.0
56449,4.0
56450,1.0
56451,9.0
56452,4.0
56453,7.0
56454,5.0
56455,9.0
56456,9.0
56457,2.0
56458,7.0
56459,4.0
56460,3.0
56461,9.0
56462,9.0
56463,0.0
56464,0.0
56465,9.0
56466,9.0
56467,5.0
56468,4.0
56469,2.0
56470,9.0
56471,9.0
56472,4.0
56473,9.0
56474,9.0
56475,9.0
56476,3.0
56477,2.0
56478,3.0
56479,9.0
56480,4.0
56481,9.0
56482,9.0
56483,6.0
56484,5.0
56485,5.0
56486,7.0
56487,5.0
56488,3.0
56489,9.0
56490,9.0
56491,9.0
56492,6.0
56493,9.0
56494,3.0
56495,4.0
56496,0.0
56497,9.0
56498,9.0
56499,5.0
56500,5.0
56501,9.0
56502,5.0
56503,4.0
56504,4.0
56505,3.0
56506,9.0
56507,5.0
56508,4.0
56509,7.0
56510,3.0
56511,9.0
56512,4.0
56513,3.0
56514,7.0
56515,9.0
56516,7.0
56517,4.0
56518,9.0
56519,1.0
56520,2.0
56521,7.0
56522,4.0
56523,5.0
56524,0.0
56525,7.0
56526,9.0
56527,9.0
56528,9.0
56529,3.0
56530,9.0
56531,9.0
56532,9.0
56533,5.0
56534,5.0
56535,9.0
56536,3.0
56537,9.0
56538,7.0
56539,7.0
56540,9.0
56541,7.0
56542,5.0
56543,5.0
56544,9.0
56545,9.0
56546,9.0
56547,4.0
56548,8.0
56549,7.0
56550,6.0
56551,5.0
56552,3.0
56553,4.0
56554,9.0
56555,1.0
56556,5.0
56557,3.0
56558,7.0
56559,9.0
56560,5.0
56561,9.0
56562,8.0
56563,5.0
56564,9.0
56565,9.0
56566,9.0
56567,9.0
56568,9.0
56569,5.0
56570,7.0
56571,7.0
56572,7.0
56573,7.0
56574,5.0
56575,3.0
56576,4.0
56577,7.0
56578,9.0
56579,1.0
56580,6.0
56581,7.0
56582,7.0
56583,9.0
56584,7.0
56585,7.0
56586,5.0
56587,0.0
56588,9.0
56589,3.0
56590,3.0
56591,4.0
56592,9.0
56593,5.0
56594,4.0
56595,3.0
56596,6.0
56597,3.0
56598,7.0
56599,6.0
56600,7.0
56601,3.0
56602,5.0
56603,7.0
56604,5.0
56605,4.0
56606,3.0
56607,9.0
56608,7.0
56609,9.0
56610,5.0
56611,2.0
56612,7.0
56613,5.0
56614,9.0
56615,2.0
56616,9.0
56617,3.0
56618,1.0
56619,9.0
56620,5.0
56621,2.0
56622,5.0
56623,4.0
56624,5.0
56625,5.0
56626,1.0
56627,3.0
56628,9.0
56629,4.0
56630,9.0
56631,7.0
56632,3.0
56633,5.0
56634,2.0
56635,4.0
56636,7.0
56637,5.0
56638,5.0
56639,9.0
56640,9.0
56641,9.0
56642,7.0
56643,4.0
56644,2.0
56645,8.0
56646,7.0
56647,6.0
56648,9.0
56649,7.0
56650,7.0
56651,2.0
56652,5.0
56653,3.0
56654,4.0
56655,5.0
56656,2.0
56657,5.0
56658,3.0
56659,5.0
56660,3.0
56661,8.0
56662,8.0
56663,7.0
56664,9.0
56665,3.0
56666,4.0
56667,9.0
56668,4.0
56669,9.0
56670,9.0
56671,7.0
56672,5.0
56673,9.0
56674,7.0
56675,7.0
56676,9.0
56677,5.0
56678,7.0
56679,7.0
56680,9.0
56681,9.0
56682,7.0
56683,5.0
56684,3.0
56685,3.0
56686,5.0
56687,5.0
56688,6.0
56689,4.0
56690,1.0
56691,5.0
56692,4.0
56693,9.0
56694,3.0
56695,3.0
56696,3.0
56697,0.0
56698,9.0
56699,3.0
56700,9.0
56701,9.0
56702,9.0
56703,2.0
56704,9.0
56705,9.0
56706,3.0
56707,1.0
56708,2.0
56709,2.0
56710,5.0
56711,3.0
56712,2.0
56713,5.0
56714,3.0
56715,3.0
56716,1.0
56717,9.0
56718,9.0
56719,5.0
56720,7.0
56721,9.0
56722,7.0
56723,2.0
56724,9.0
56725,9.0
56726,6.0
56727,2.0
56728,1.0
56729,5.0
56730,7.0
56731,9.0
56732,3.0
56733,4.0
56734,3.0
56735,2.0
56736,5.0
56737,6.0
56738,9.0
56739,9.0
56740,5.0
56741,3.0
56742,0.0
56743,9.0
56744,9.0
56745,9.0
56746,9.0
56747,1.0
56748,6.0
56749,5.0
56750,1.0
56751,1.0
56752,2.0
56753,2.0
56754,2.0
56755,4.0
56756,9.0
56757,3.0
56758,1.0
56759,9.0
56760,3.0
56761,9.0
56762,9.0
56763,5.0
56764,2.0
56765,7.0
56766,9.0
56767,4.0
56768,9.0
56769,9.0
56770,9.0
56771,6.0
56772,6.0
56773,9.0
56774,9.0
56775,2.0
56776,9.0
56777,9.0
56778,3.0
56779,1.0
56780,7.0
56781,9.0
56782,5.0
56783,2.0
56784,5.0
56785,9.0
56786,3.0
56787,9.0
56788,9.0
56789,9.0
56790,8.0
56791,1.0
56792,2.0
56793,9.0
56794,9.0
56795,6.0
56796,9.0
56797,7.0
56798,9.0
56799,9.0
56800,9.0
56801,9.0
56802,9.0
56803,3.0
56804,6.0
56805,2.0
56806,7.0
56807,4.0
56808,6.0
56809,8.0
56810,2.0
56811,9.0
56812,3.0
56813,9.0
56814,6.0
56815,9.0
56816,5.0
56817,9.0
56818,3.0
56819,3.0
56820,5.0
56821,5.0
56822,8.0
56823,9.0
56824,9.0
56825,9.0
56826,4.0
56827,3.0
56828,1.0
56829,3.0
56830,3.0
56831,3.0
56832,2.0
56833,3.0
56834,4.0
56835,4.0
56836,4.0
56837,3.0
56838,3.0
56839,1.0
56840,4.0
56841,4.0
56842,9.0
56843,4.0
56844,9.0
56845,9.0
56846,2.0
56847,8.0
56848,8.0
56849,4.0
56850,5.0
56851,5.0
56852,6.0
56853,9.0
56854,9.0
56855,6.0
56856,3.0
56857,9.0
56858,9.0
56859,6.0
56860,9.0
56861,1.0
56862,5.0
56863,9.0
56864,9.0
56865,5.0
56866,3.0
56867,9.0
56868,9.0
56869,5.0
56870,9.0
56871,7.0
56872,1.0
56873,5.0
56874,6.0
56875,9.0
56876,5.0
56877,9.0
56878,9.0
56879,9.0
56880,3.0
56881,3.0
56882,3.0
56883,5.0
56884,4.0
56885,9.0
56886,3.0
56887,2.0
56888,5.0
56889,4.0
56890,2.0
56891,4.0
56892,9.0
56893,9.0
56894,3.0
56895,4.0
56896,4.0
56897,3.0
56898,5.0
56899,6.0
56900,9.0
56901,6.0
56902,9.0
56903,5.0
56904,9.0
56905,2.0
56906,7.0
56907,3.0
56908,5.0
56909,9.0
56910,9.0
56911,0.0
56912,9.0
56913,9.0
56914,2.0
56915,5.0
56916,7.0
56917,4.0
56918,9.0
56919,9.0
56920,7.0
56921,2.0
56922,1.0
56923,2.0
56924,2.0
56925,9.0
56926,9.0
56927,4.0
56928,4.0
56929,4.0
56930,7.0
56931,9.0
56932,5.0
56933,5.0
56934,7.0
56935,2.0
56936,2.0
56937,1.0
56938,9.0
56939,9.0
56940,9.0
56941,1.0
56942,9.0
56943,9.0
56944,3.0
56945,2.0
56946,1.0
56947,7.0
56948,7.0
56949,1.0
56950,9.0
56951,5.0
56952,9.0
56953,2.0
56954,5.0
56955,9.0
56956,2.0
56957,9.0
56958,3.0
56959,3.0
56960,9.0
56961,3.0
56962,3.0
56963,9.0
56964,9.0
56965,6.0
56966,5.0
56967,6.0
56968,3.0
56969,5.0
56970,5.0
56971,9.0
56972,5.0
56973,2.0
56974,9.0
56975,8.0
56976,9.0
56977,5.0
56978,9.0
56979,9.0
56980,3.0
56981,9.0
56982,9.0
56983,2.0
56984,1.0
56985,6.0
56986,5.0
56987,1.0
56988,2.0
56989,2.0
56990,4.0
56991,8.0
56992,1.0
56993,4.0
56994,9.0
56995,3.0
